train/learning_rate,train/value_loss,time/fps,rollout/ep_rew_mean,train/entropy_loss,train/n_updates,rollout/ep_len_mean,time/time_elapsed,train/explained_variance,train/policy_loss,time/total_timesteps,time/iterations,eval/mean_reward,eval/mean_ep_length
0.0007,0.00019682773563545197,,,-0.24899521470069885,4999,,,0.9830758217722178,-0.0008976642275229096,25000,,2.5,50.0
,,755,2.59183774,,,50.0,33,,,25000,5000,,
0.0007,0.00056985899573192,757,2.60590907,-0.23984059691429138,5099,50.0,33,0.9335361793637276,-0.001348332385532558,25500,5100,,
0.0007,2.3186366888694465e-05,760,2.61300147,-0.23906970024108887,5199,50.0,34,0.9926956128329039,-0.00017462405958212912,26000,5200,,
0.0007,7.117960922187194e-05,762,2.6176231000000003,-0.10658594220876694,5299,50.0,34,0.9913787832483649,0.006261839531362057,26500,5300,,
0.0007,0.0021170340478420258,764,2.6185133699999996,-0.18438145518302917,5399,50.0,35,0.9258911088109016,-0.0019950142595916986,27000,5400,,
0.0007,0.0001023734439513646,765,2.6160954299999997,-0.27423256635665894,5499,50.0,35,0.9860394271090627,-0.00071337929693982,27500,5500,,
0.0007,1.9878876628354192e-05,767,2.61572153,-0.0816132202744484,5599,50.0,36,0.9862611582502723,-3.863069650833495e-06,28000,5600,,
0.0007,1.4382481822394766e-05,769,2.6135044899999995,-0.06582488864660263,5699,50.0,37,0.9959085388109088,2.6996873202733696e-05,28500,5700,,
0.0007,0.0007935498142614961,770,2.61724253,-0.12510602176189423,5799,50.0,37,0.9455266296863556,0.021905038505792618,29000,5800,,
0.0007,0.0008081073756329715,772,2.6142372200000006,-0.04588942974805832,5899,50.0,38,0.9655342884361744,0.00020900683011859655,29500,5900,,
0.0007,0.00023869905271567404,,,-0.2237413376569748,5999,,,0.9752751961350441,0.011281373910605907,30000,,2.5427832,50.0
,,772,2.6152091100000003,,,50.0,38,,,30000,6000,,
0.0007,0.00040752594941295683,773,2.6158445599999993,-0.15598997473716736,6099,50.0,39,0.9193321987986565,0.0006191963329911232,30500,6100,,
0.0007,0.00025320728309452534,775,2.6089896500000003,-0.1344352662563324,6199,50.0,39,0.9023492708802223,-0.00033943052403628826,31000,6200,,
0.0007,7.793356053298339e-05,777,2.6088000399999998,-0.1399039626121521,6299,50.0,40,0.9880786873400211,0.0002246960357297212,31500,6300,,
0.0007,0.00038442426011897624,778,2.60398766,-0.13837185502052307,6399,50.0,41,0.9754353277385235,0.000556129845790565,32000,6400,,
0.0007,3.507204382913187e-05,780,2.6049057100000006,-0.10135050863027573,6499,50.0,41,0.997105568414554,0.00011408643331378698,32500,6500,,
0.0007,0.00026473624166101217,781,2.61077409,-0.10820338875055313,6599,50.0,42,0.9963055558037013,-0.00034913269337266684,33000,6600,,
0.0007,0.0001765311899362132,782,2.61705803,-0.05661281943321228,6699,50.0,42,0.9970538695342839,0.00012943780166096985,33500,6700,,
0.0007,0.0005589138017967343,783,2.6179467499999998,-0.13285349309444427,6799,50.0,43,0.9550735652446747,0.0006171587156131864,34000,6800,,
0.0007,6.724538252456114e-05,784,2.6229469599999997,-0.028328370302915573,6899,50.0,43,0.9590806216001511,-1.6181935507120215e-06,34500,6900,,
0.0007,0.0008077840320765972,,,-0.02072494849562645,6999,,,0.8688902705907822,7.682961586397141e-05,35000,,2.581102,50.0
,,783,2.62733414,,,50.0,44,,,35000,7000,,
0.0007,0.00020819502242375165,784,2.62484852,-0.07688634097576141,7099,50.0,45,0.9777476396411657,-0.00019791186787188053,35500,7100,,
0.0007,7.191473559942096e-05,785,2.6301739599999996,-0.06886125355958939,7199,50.0,45,0.9683395400643349,5.501813211594708e-05,36000,7200,,
0.0007,0.00036593712866306305,786,2.63216539,-0.13269023597240448,7299,50.0,46,0.7808606922626495,-0.00046174024464562535,36500,7300,,
0.0007,0.00016768711793702096,787,2.6335717900000004,-0.03449435904622078,7399,50.0,46,0.8822029754519463,-3.1970892450772226e-05,37000,7400,,
0.0007,5.14874336658977e-05,789,2.63440872,-0.030957510694861412,7499,50.0,47,0.9794219676405191,-1.6024092474253848e-05,37500,7500,,
0.0007,0.0003450028016231954,790,2.63166895,-0.07132251560688019,7599,50.0,48,0.962918609380722,0.00023632538795936853,38000,7600,,
0.0007,0.0001467227266402915,791,2.6356840299999997,-0.19326260685920715,7699,50.0,48,0.9197425320744514,-0.00026759086176753044,38500,7700,,
0.0007,0.0002448831801302731,792,2.63350695,-0.017112771049141884,7799,50.0,49,0.9536385498940945,3.335714427521452e-05,39000,7800,,
0.0007,0.0012262954842299223,793,2.6396105500000004,-0.003908168524503708,7899,50.0,49,0.9295839220285416,1.4544310033670627e-05,39500,7900,,
0.0007,0.0005363450618460774,,,-0.01631244830787182,7999,,,0.9105246067047119,4.873413854511455e-05,40000,,2.5,50.0
,,792,2.63451209,,,50.0,50,,,40000,8000,,
0.0007,5.277833406580612e-05,793,2.63561518,-0.01816193200647831,8099,50.0,51,0.973569069057703,8.393406574214168e-07,40500,8100,,
0.0007,0.0009616771712899208,792,2.637623649999999,-0.03793124854564667,8199,50.0,51,0.8764093965291977,-0.00017682573525235057,41000,8200,,
0.0007,0.00017425586702302098,791,2.6379567999999995,-0.014834660105407238,8299,50.0,52,0.997373272664845,-2.5719113182276487e-05,41500,8300,,
0.0007,0.0007173314807005227,789,2.6414557700000008,-0.026349306106567383,8399,50.0,53,0.9041683599352837,-9.716636850498617e-05,42000,8400,,
0.0007,0.0008667173096910119,787,2.6419279499999995,-0.026515891775488853,8499,50.0,53,0.9489054270088673,-0.00011583200830500573,42500,8500,,
0.0007,0.0003181751526426524,788,2.64651475,-0.030537817627191544,8599,50.0,54,0.8960495218634605,6.286390998866409e-05,43000,8600,,
0.0007,0.003357239067554474,788,2.64778644,-0.0711090937256813,8699,50.0,55,0.4935661554336548,-0.0006857417174614966,43500,8700,,
0.0007,0.0002060403348878026,789,2.6544341799999995,-0.07934626191854477,8799,50.0,55,0.9610233046114445,-0.00019492092542350292,44000,8800,,
0.0007,0.00014983071014285088,790,2.6576570499999996,-0.0233406163752079,8899,50.0,56,0.9361882358789444,2.7768246582127176e-05,44500,8900,,
0.0007,1.9953693481511436e-05,,,-0.06657646596431732,8999,,,0.9907752359285951,1.0286479437127127e-06,45000,,2.6737032,50.0
,,789,2.66685676,,,50.0,57,,,45000,9000,,
0.0007,9.165458322968334e-05,790,2.66373776,-0.012833270244300365,9099,50.0,57,0.9570698216557503,5.0561197895149235e-06,45500,9100,,
0.0007,0.000174934248207137,790,2.66094285,-0.02772483229637146,9199,50.0,58,0.9672421626746655,-4.26303522544913e-05,46000,9200,,
0.0007,2.6923222321784124e-05,791,2.6420567700000004,-0.0021188727114349604,9299,50.0,58,0.9922919692471623,-6.475546570072765e-07,46500,9300,,
0.0007,0.00046739191748201847,792,2.6283994700000006,-0.0003579577023629099,9399,50.0,59,0.9415840655565262,-5.011094117435277e-07,47000,9400,,
0.0007,8.550383790861815e-05,792,2.61342846,-0.005037330090999603,9499,50.0,59,0.9826950486749411,3.1049378321768017e-06,47500,9500,,
0.0007,0.00024310236040037125,793,2.59941691,-0.007391626946628094,9599,50.0,60,0.9819775763899088,-1.3499974556907546e-05,48000,9600,,
0.0007,0.0008232276886701584,794,2.5941254299999996,-0.011620869860053062,9699,50.0,61,0.8953744471073151,4.136996722081676e-05,48500,9700,,
0.0007,0.00014939391985535622,795,2.5897774300000003,-0.015094311907887459,9799,50.0,61,0.9690948259085417,1.5294355762307532e-05,49000,9800,,
0.0007,0.001232709502801299,795,2.5770401499999998,-0.017627477645874023,9899,50.0,62,0.9816992413252592,8.801819785730913e-05,49500,9900,,
0.0007,0.00026655601686798036,,,-0.02006537839770317,9999,,,0.9392608515918255,-4.080204598722048e-05,50000,,2.6877734,50.0
,,794,2.57581972,,,50.0,62,,,50000,10000,,
0.0007,0.00037774565862491727,794,2.5849561200000006,-0.01040911115705967,10099,50.0,63,0.8757110014557838,2.579872671049088e-07,50500,10100,,
0.0007,5.224824417382479e-05,793,2.58777445,-0.012461323291063309,10199,50.0,64,0.9774400163441896,-5.7987017498817295e-06,51000,10200,,
0.0007,2.8718835892505012e-05,793,2.60670822,-0.011699964292347431,10299,50.0,64,0.9912763284519315,6.656595360254869e-06,51500,10300,,
0.0007,1.0940369975287467e-05,794,2.6133049799999997,-0.031943224370479584,10399,50.0,65,0.9937665066681802,-5.974222403892782e-06,52000,10400,,
0.0007,0.0004188193124718964,795,2.63318484,-0.044819243252277374,10499,50.0,66,0.9754171930253506,0.00016090973804239184,52500,10500,,
0.0007,0.0024440078996121883,795,2.6445827399999997,-0.011790086515247822,10599,50.0,66,0.8787510842084885,7.865256338845938e-05,53000,10600,,
0.0007,0.001480903709307313,796,2.64435062,-0.013851754367351532,10699,50.0,67,0.9583341553807259,7.438789180014282e-05,53500,10700,,
0.0007,0.00010439615289214998,796,2.64706075,-0.005801165942102671,10799,50.0,67,0.9718194454908371,4.575308594212402e-06,54000,10800,,
0.0007,0.0006689955480396748,797,2.6556107699999996,-0.025954868644475937,10899,50.0,68,0.9735740702599287,-0.0001012696884572506,54500,10900,,
0.0007,3.863761594402604e-05,,,-0.01858382113277912,10999,,,0.9880285672843456,1.0738816854427569e-05,55000,,2.6261824000000002,50.0
,,797,2.65579675,,,50.0,69,,,55000,11000,,
0.0007,0.00027699413476511836,797,2.6566748000000002,-0.04821310192346573,11099,50.0,69,0.9928954737260938,0.0001382671034662053,55500,11100,,
0.0007,0.0003078846784774214,797,2.6546687700000002,-0.021345894783735275,11199,50.0,70,0.9093896225094795,4.1546365537215024e-05,56000,11200,,
0.0007,0.00017220905283465981,797,2.6546452099999995,-0.003176784608513117,11299,50.0,70,0.9773493986576796,4.0301852095581125e-06,56500,11300,,
0.0007,7.999139052117243e-05,798,2.6573032100000007,-0.020392369478940964,11399,50.0,71,0.9785164445638657,1.9738379705813713e-05,57000,11400,,
0.0007,9.670334111433476e-05,798,2.6541714900000004,-0.02482028678059578,11499,50.0,71,0.9899606816470623,-3.081211616517976e-05,57500,11500,,
0.0007,1.9896546291420236e-05,799,2.6577438500000006,-0.05737464874982834,11599,50.0,72,0.9922441625967622,-2.9036378691671416e-05,58000,11600,,
0.0007,2.7676322133629583e-05,799,2.6662162199999995,-0.012906705029308796,11699,50.0,73,0.9907860336825252,4.070107934239786e-06,58500,11700,,
0.0007,0.00016888104437384754,799,2.6647721300000002,-0.013362784869968891,11799,50.0,73,0.9734987616539001,-1.909761704155244e-05,59000,11800,,
0.0007,0.0008130169590003788,799,2.6610537899999995,-0.006672794930636883,11899,50.0,74,0.9499524682760239,2.2929942133487202e-05,59500,11900,,
0.0007,0.0006679893704131246,,,-0.03943382948637009,11999,,,0.9867299981415272,-0.00017153145745396614,60000,,2.689253,50.0
,,799,2.6614430199999997,,,50.0,75,,,60000,12000,,
0.0007,0.00048743057413958013,799,2.6588971699999995,-0.017678169533610344,12099,50.0,75,0.930614210665226,4.543975956039503e-05,60500,12100,,
0.0007,0.001774757169187069,800,2.66048826,-0.010442031547427177,12199,50.0,76,0.9373220130801201,5.546404281631112e-05,61000,12200,,
0.0007,0.0002852736215572804,800,2.6600801899999995,-0.009349127300083637,12299,50.0,76,0.9712799247354269,-1.7971124179894105e-05,61500,12300,,
0.0007,0.0004022739012725651,800,2.6643471699999997,-0.016696428880095482,12399,50.0,77,0.917866475880146,3.8531943573616445e-05,62000,12400,,
0.0007,2.7627324016066268e-05,799,2.6639052299999997,-0.014463448897004128,12499,50.0,78,0.9925507050938904,5.745790076616686e-06,62500,12500,,
0.0007,0.005793185438960791,797,2.65503631,-0.06309182941913605,12599,50.0,78,0.9303404167294502,0.06364886462688446,63000,12600,,
0.0007,2.610598130559083e-05,796,2.6530550899999996,-0.05256132408976555,12699,50.0,79,0.990888618864119,-2.1780359020340256e-05,63500,12700,,
0.0007,0.0008167323539964855,797,2.6535080299999994,-0.020194189622998238,12799,50.0,80,0.8975643217563629,-7.103646930772811e-05,64000,12800,,
0.0007,0.00037672012695111334,797,2.65265043,-0.01130363717675209,12899,50.0,80,0.9696510210633278,-2.315100937266834e-05,64500,12900,,
0.0007,0.0002069831534754485,,,-0.03681105375289917,12999,,,0.9733199402689934,-7.624489808222279e-05,65000,,2.5267042,50.0
,,796,2.64304177,,,50.0,81,,,65000,13000,,
0.0007,0.0003646615950856358,796,2.6396426299999995,-0.016580786556005478,13099,50.0,82,0.9444444291293621,-3.690266021294519e-05,65500,13100,,
0.0007,0.0007759577711112797,796,2.63854669,-0.04585074260830879,13199,50.0,82,0.919620655477047,0.00021394656505435705,66000,13200,,
0.0007,1.2488168067648076e-05,795,2.64263852,-0.028691429644823074,13299,50.0,83,0.9952465179376304,-7.357225513260346e-06,66500,13300,,
0.0007,6.249231955735013e-05,794,2.6384308799999996,-0.012876110151410103,13399,50.0,84,0.9744278583675623,-5.338058599591022e-06,67000,13400,,
0.0007,8.939401595853269e-05,794,2.6358513200000004,-0.0328950360417366,13499,50.0,84,0.9961946548428386,-4.6072935219854116e-05,67500,13500,,
0.0007,0.0003681748057715595,795,2.6389849200000004,-0.07730922847986221,13599,50.0,85,0.9607062749564648,-0.0002614562981761992,68000,13600,,
0.0007,0.0007676859386265278,795,2.640605780000001,-0.10362894833087921,13699,50.0,86,0.9206688404083252,-0.0005521608400158584,68500,13700,,
0.0007,0.0007058825576677918,796,2.6434140599999996,-0.07200883328914642,13799,50.0,86,0.9570118486881256,0.00035585116711445153,69000,13800,,
0.0007,2.8846330678788945e-05,796,2.6474420600000004,-0.10343863815069199,13899,50.0,87,0.9906479623168707,7.644233119208366e-05,69500,13900,,
0.0007,6.514219421660528e-05,,,-0.045333683490753174,13999,,,0.9898662883788347,-5.8915135014103726e-05,70000,,2.656036,50.0
,,796,2.6568471600000003,,,50.0,87,,,70000,14000,,
0.0007,0.00017845020920503885,796,2.65756431,-0.0071022482588887215,14099,50.0,88,0.9260140955448151,6.921333806531038e-06,70500,14100,,
0.0007,0.0006856868276372552,797,2.6627288900000003,-0.05008921027183533,14199,50.0,89,0.9241268485784531,-0.00021089329675305635,71000,14200,,
0.0007,0.0019254159415140748,796,2.65723728,-0.028323937207460403,14299,50.0,89,0.8236802667379379,-0.00016706695896573365,71500,14300,,
0.0007,0.00014703073247801512,795,2.66868955,-0.01585361361503601,14399,50.0,90,0.9713711831718683,-2.139680873369798e-05,72000,14400,,
0.0007,2.7050362405134365e-05,796,2.66662414,-0.007754369638860226,14499,50.0,91,0.9845618037506938,1.1932434063055553e-07,72500,14500,,
0.0007,0.000252571830060333,795,2.6651903299999997,-0.10831364244222641,14599,50.0,91,0.9703360293060541,-0.0003271492023486644,73000,14600,,
0.0007,0.00020757364109158516,794,2.6571361800000006,-0.041091740131378174,14699,50.0,92,0.9479316025972366,-7.063752855174243e-05,73500,14700,,
0.0007,4.847877789870836e-05,793,2.6557916099999996,-0.05853656679391861,14799,50.0,93,0.984363965690136,5.703682472812943e-05,74000,14800,,
0.0007,8.477735536871478e-05,792,2.65117973,-0.018584031611680984,14899,50.0,93,0.9515218548476696,4.356029421614949e-06,74500,14900,,
0.0007,8.115234231809154e-05,,,-0.007029126398265362,14999,,,0.9576346501708031,1.8316092109671445e-06,75000,,2.5946602000000003,50.0
,,791,2.64728873,,,50.0,94,,,75000,15000,,
0.0007,0.00031214446062222123,790,2.64805607,-0.04343540593981743,15099,50.0,95,0.9248990714550018,0.00010814015695359558,75500,15100,,
0.0007,0.001040352974087,789,2.6421233699999997,-0.03405553847551346,15199,50.0,96,0.9172156602144241,0.00017283513443544507,76000,15200,,
0.0007,0.00035878558992408216,789,2.638853159999999,-0.07528133690357208,15299,50.0,96,0.787479043006897,-0.0001222080027218908,76500,15300,,
0.0007,0.00019051623530685902,788,2.63229592,-0.14411623775959015,15399,50.0,97,0.9460600353777409,-0.00039587696664966643,77000,15400,,
0.0007,0.00017649013898335397,788,2.63008282,-0.01580481044948101,15499,50.0,98,0.9721053447574377,2.645109998411499e-05,77500,15500,,
0.0007,0.00013155331544112414,788,2.63374053,-0.03312619403004646,15599,50.0,98,0.8977877050638199,2.427014806016814e-05,78000,15600,,
0.0007,4.424853250384331e-05,788,2.6418660099999998,-0.06713508069515228,15699,50.0,99,0.9796167779713869,5.130418503540568e-05,78500,15700,,
0.0007,0.0016573348548263311,788,2.64235524,-0.09338515996932983,15799,50.0,100,0.46741145849227905,-0.0005985524039715528,79000,15800,,
0.0007,4.0948558307718486e-05,787,2.6477184599999997,-0.02596239373087883,15899,50.0,100,0.9862295286729932,-1.7557515093358234e-05,79500,15900,,
0.0007,0.0008015187340788543,,,-0.004783259239047766,15999,,,0.9815424215048552,-1.4633624232374132e-05,80000,,2.5673660000000003,50.0
,,786,2.6538337900000006,,,50.0,101,,,80000,16000,,
0.0007,0.0011572983348742127,786,2.6492467199999994,-0.013741512782871723,16099,50.0,102,0.9770640693604946,6.214445602381602e-05,80500,16100,,
0.0007,0.0007468812400475144,786,2.655918829999999,-0.02150811441242695,16199,50.0,102,0.9161786809563637,-7.85278607509099e-05,81000,16200,,
0.0007,0.0002698694297578186,786,2.66039609,-0.06381329149007797,16299,50.0,103,0.9718956723809242,0.00017744695651344955,81500,16300,,
0.0007,0.0013954024761915207,787,2.65567817,-0.01779802516102791,16399,50.0,104,0.9947981713339686,9.033405513036996e-05,82000,16400,,
0.0007,0.00029488973086699843,786,2.6513876900000004,-0.010626634582877159,16499,50.0,104,0.9522184431552887,2.011171636695508e-05,82500,16500,,
0.0007,0.00010275004751747474,784,2.65262855,-0.014059911482036114,16599,50.0,105,0.9774854108691216,-1.3192186997912358e-05,83000,16600,,
0.0007,0.0018147837836295366,783,2.65111556,-0.004759717732667923,16699,50.0,106,0.9516476131975651,-2.1397481759777293e-05,83500,16700,,
0.0007,0.0004788768128491938,782,2.65492768,-0.0037591748405247927,16799,50.0,107,0.903673991560936,-7.286880190804368e-06,84000,16800,,
0.0007,4.3193449528189376e-05,781,2.64909104,-0.0030433875508606434,16899,50.0,108,0.9758209940046072,-5.604457555818954e-07,84500,16900,,
0.0007,0.0005821825470775366,,,-0.003272439120337367,16999,,,0.958722285926342,-7.947704034449998e-06,85000,,2.5992635999999996,50.0
,,779,2.64151138,,,50.0,109,,,85000,17000,,
0.0007,1.8996919607161544e-05,779,2.6503821600000004,-0.006552490405738354,17099,50.0,109,0.9878905396908522,1.5422456272062846e-06,85500,17100,,
0.0007,6.145903171272948e-05,779,2.65646591,-0.0034490160178393126,17199,50.0,110,0.9954019030556083,2.8883682716696057e-06,86000,17200,,
0.0007,0.0003644268144853413,779,2.6595700699999996,-0.006766317877918482,17299,50.0,110,0.9611698761582375,-1.4418570572161116e-05,86500,17300,,
0.0007,8.411220187554136e-05,780,2.665941159999999,-0.012544477358460426,17399,50.0,111,0.984139695763588,1.0689118425943889e-05,87000,17400,,
0.0007,5.136885374668054e-05,780,2.68025577,-0.0043785967864096165,17499,50.0,112,0.9814366549253464,1.8705937918639393e-06,87500,17500,,
0.0007,0.0017518593231216073,781,2.67945988,-0.0021645757369697094,17599,50.0,112,0.8683154731988907,-8.476815310132224e-06,88000,17600,,
0.0007,0.0027044217567890882,781,2.67608987,-0.008384132757782936,17699,50.0,113,0.6265683472156525,-4.775884372065775e-05,88500,17700,,
0.0007,0.0004594115889631212,781,2.6712061499999997,-0.003034661989659071,17799,50.0,113,0.9729078486561775,-5.8490604715188965e-06,89000,17800,,
0.0007,0.000158125112648122,782,2.6821004599999996,-0.007349063642323017,17899,50.0,114,0.8947596326470375,1.7503662093076855e-06,89500,17900,,
0.0007,0.00035693348036147654,,,-0.00257890741340816,17999,,,0.7933385670185089,-1.0148072533411323e-06,90000,,2.6476872,50.0
,,782,2.6849437499999995,,,50.0,115,,,90000,18000,,
0.0007,8.492927008774132e-05,782,2.6829698700000004,-0.006181653123348951,18099,50.0,115,0.9704570434987545,4.475605692277895e-06,90500,18100,,
0.0007,0.0008094644290395081,783,2.6709620900000006,-0.0016398329753428698,18199,50.0,116,0.9069042280316353,-4.044110482936958e-06,91000,18200,,
0.0007,0.0002564950555097312,782,2.6710688399999998,-0.008675391785800457,18299,50.0,116,0.9649612680077553,1.5161707779043354e-05,91500,18300,,
0.0007,0.0016736716497689486,782,2.67653527,-0.006911148317158222,18399,50.0,117,0.9598223604261875,-3.160330743412487e-05,92000,18400,,
0.0007,0.00025225349236279726,781,2.6742450000000004,-0.004269023891538382,18499,50.0,118,0.9149858951568604,-3.4668773878365755e-06,92500,18500,,
