rollout/ep_len_mean,time/fps,time/time_elapsed,time/total_timesteps,rollout/exploration_rate,rollout/ep_rew_mean,time/episodes,eval/mean_reward,eval/mean_ep_length,train/n_updates,train/loss,train/learning_rate
38.75,8747,0,155,0.9926375000000003,1.41837075,4,,,,,
38.625,8647,0,309,0.9853224999999999,2.0560823750000004,8,,,,,
38.666666666666664,8325,0,464,0.9779600000000002,2.408575666666667,12,,,,,
36.875,8140,0,590,0.9719749999999999,2.72847275,16,,,,,
36.75,8076,0,735,0.9650875000000002,2.61543825,20,,,,,
37.208333333333336,8066,0,893,0.9575824999999996,2.369365833333333,24,,,,,
37.07142857142857,7994,0,1038,0.9506949999999997,2.512008785714286,28,,,,,
36.375,7987,0,1164,0.9447099999999995,2.59302571875,32,,,,,
35.666666666666664,7988,0,1284,0.9390100000000002,2.732782333333333,36,,,,,
35.15,8001,0,1406,0.9332150000000002,2.83703525,40,,,,,
35.11363636363637,8016,0,1545,0.9266125000000002,2.6941414999999997,44,,,,,
35.291666666666664,8059,0,1694,0.9195350000000002,2.5594523125,48,,,,,
35.19230769230769,8075,0,1830,0.9130750000000001,2.590921730769231,52,,,,,
35.5,8118,0,1988,0.9055700000000004,2.553557642857143,56,,,,,
35.36666666666667,8104,0,2122,0.8992049999999999,2.6071092333333334,60,,,,,
35.265625,8103,0,2257,0.8927925000000001,2.669593890625,64,,,,,
35.13235294117647,8091,0,2389,0.8865225000000002,2.7284714411764703,68,,,,,
35.27777777777778,8112,0,2540,0.8793499999999996,2.744182263888889,72,,,,,
35.23684210526316,8116,0,2678,0.8727949999999999,2.8139445789473685,76,,,,,
35.075,8120,0,2806,0.8667150000000001,2.8828318125,80,,,,,
35.32142857142857,8139,0,2967,0.8590674999999997,2.7934584880952382,84,,,,,
35.20454545454545,8118,0,3098,0.852845,2.7578068522727275,88,,,,,
35.28260869565217,8136,0,3246,0.8458150000000003,2.8049510978260868,92,,,,,
35.333333333333336,8124,0,3392,0.8388800000000003,2.8132837916666666,96,,,,,
35.17,8084,0,3517,0.8329425000000004,2.8535273599999997,100,,,,,
35.18,8038,0,3673,0.8255325000000003,2.90929823,104,,,,,
35.13,7987,0,3822,0.8184550000000004,2.90426106,108,,,,,
35.06,7964,0,3970,0.8114249999999997,2.8977860800000004,112,,,,,
34.86,7933,0,4076,0.8063900000000005,2.930795899999999,116,,,,,
34.81,7947,0,4216,0.7997400000000001,2.9604987099999995,120,,,,,
34.47,7956,0,4340,0.7938499999999995,3.0539344500000003,124,,,,,
34.28,7964,0,4466,0.7878650000000004,3.06252364,128,,,,,
34.5,7976,0,4614,0.7808349999999997,3.0155539000000005,132,,,,,
34.75,7993,0,4759,0.7739474999999999,2.96943729,136,,,,,
