rollout/ep_len_mean,time/fps,time/time_elapsed,time/total_timesteps,rollout/exploration_rate,rollout/ep_rew_mean,time/episodes,eval/mean_reward,eval/mean_ep_length,train/n_updates,train/loss,train/learning_rate
34.25,9102,0,137,0.9934924999999996,3.3975312499999997,4,,,,,
37.25,9117,0,298,0.9858450000000001,2.766527,8,,,,,
38.75,8744,0,465,0.9779124999999999,2.1683165,12,,,,,
36.9375,8438,0,591,0.9719274999999996,2.5263145000000002,16,,,,,
36.7,8425,0,734,0.9651350000000005,1.9742710000000003,20,,,,,
36.416666666666664,8355,0,874,0.9584850000000001,2.3282799583333333,24,,,,,
35.607142857142854,8292,0,997,0.9526424999999998,2.4869438571428573,28,,,,,
35.625,8198,0,1140,0.9458499999999996,2.51128815625,32,,,,,
34.861111111111114,8203,0,1255,0.9403874999999997,2.7272499444444445,36,,,,,
34.275,8173,0,1371,0.9348774999999995,2.86092205,40,,,,,
34.61363636363637,8168,0,1523,0.9276574999999997,2.8734872727272727,44,,,,,
34.4375,8172,0,1653,0.9214825000000003,2.9521153958333333,48,,,,,
34.32692307692308,8166,0,1785,0.9152125000000004,2.9796240192307692,52,,,,,
34.69642857142857,8203,0,1943,0.9077074999999998,2.9579491785714285,56,,,,,
34.71666666666667,8167,0,2083,0.9010575000000005,3.0017192833333337,60,,,,,
35.0,8184,0,2240,0.8936000000000002,2.9937149375,64,,,,,
35.05882352941177,8176,0,2384,0.8867599999999997,3.0065561764705886,68,,,,,
35.56944444444444,8130,0,2561,0.8783525000000004,2.969078875,72,,,,,
35.10526315789474,8103,0,2668,0.8732699999999998,3.0270050921052634,76,,,,,
34.925,8091,0,2794,0.8672849999999996,2.976754225,80,,,,,
35.25,8121,0,2961,0.8593525000000004,2.845977583333333,84,,,,,
35.13636363636363,8102,0,3092,0.8531299999999997,2.8060536931818185,88,,,,,
35.380434782608695,8126,0,3255,0.8453874999999996,2.7663361956521744,92,,,,,
35.03125,8105,0,3363,0.8402574999999998,2.8129879895833336,96,,,,,
34.93,8106,0,3493,0.8340825000000005,2.82640686,100,,,,,
34.77,8014,0,3614,0.8283349999999997,2.8604906800000003,104,,,,,
34.55,8025,0,3753,0.8217324999999998,2.9211187900000004,108,,,,,
34.17,8004,0,3882,0.8156049999999997,3.0349099199999996,112,,,,,
34.43,7915,0,4034,0.8083849999999998,3.01676818,116,,,,,
34.49,7886,0,4183,0.8013074999999998,3.14027264,120,,,,,
34.65,7899,0,4339,0.7938974999999998,3.03420429,124,,,,,
35.06,7910,0,4503,0.7861075000000005,3.00150694,128,,,,,
34.92,7917,0,4632,0.7799800000000005,3.0279615300000007,132,,,,,
35.22,7070,0,4777,0.7730924999999996,2.95334678,136,,,,,
35.82,7069,0,4953,0.7647324999999997,2.8822835600000003,140,,,,,
,,,5000,0.7625475000000002,,,5.6648072,20.8,,,
35.9,6696,0,5113,0.7571325000000005,2.87050255,144,,,,,
36.22,6741,0,5275,0.7494374999999998,2.75472651,148,,,,,
36.42,6777,0,5427,0.7422174999999999,2.6870693899999996,152,,,,,
36.17,6797,0,5560,0.7358999999999996,2.70948265,156,,,,,
36.03,6822,0,5686,0.7299150000000005,2.6584079,160,,,,,
35.99,6852,0,5839,0.7226475000000003,2.6609440799999997,164,,,,,
35.94,6868,0,5978,0.7160450000000003,2.65838538,168,,,,,
35.52,6867,0,6113,0.7096325000000004,2.6979540399999995,172,,,,,
35.65,6881,0,6233,0.7039325000000001,2.68373188,176,,,,,
35.66,6905,0,6360,0.6978999999999995,2.7590730699999995,180,,,,,
35.44,6922,0,6505,0.6910124999999998,2.870582859999999,184,,,,,
35.71,6948,0,6663,0.6835075000000002,2.8403564299999995,188,,,,,
35.89,6979,0,6844,0.6749099999999998,2.7453573799999997,192,,,,,
36.31,7001,0,6994,0.6677850000000005,2.6653951199999995,196,,,,,
36.53,7021,1,7146,0.6605649999999996,2.63868413,200,,,,,
36.81,7047,1,7295,0.6534874999999998,2.5725458700000003,204,,,,,
36.78,7057,1,7431,0.6470274999999996,2.4672074699999995,208,,,,,
36.59,7063,1,7541,0.6418025,2.4766937799999997,212,,,,,
36.2,7076,1,7654,0.6364349999999999,2.4947673499999996,216,,,,,
36.48,7104,1,7831,0.6280274999999995,2.3547143699999995,220,,,,,
36.38,7126,1,7977,0.6210925000000005,2.42229328,224,,,,,
35.98,7134,1,8101,0.6152024999999999,2.4660925000000002,228,,,,,
35.98,7147,1,8230,0.6090749999999998,2.44443195,232,,,,,
35.94,7165,1,8371,0.6023775000000002,2.45595421,236,,,,,
35.37,7172,1,8490,0.5967250000000002,2.51940113,240,,,,,
35.43,7187,1,8656,0.5888400000000001,2.5100065700000003,244,,,,,
35.24,7205,1,8799,0.5820474999999999,2.60777885,248,,,,,
34.79,7210,1,8906,0.5769650000000004,2.7008091199999997,252,,,,,
34.6,7209,1,9020,0.5715499999999998,2.7253684700000003,256,,,,,
