train/learning_rate,train/value_loss,time/fps,rollout/ep_rew_mean,train/entropy_loss,train/n_updates,rollout/ep_len_mean,time/time_elapsed,train/explained_variance,train/policy_loss,time/total_timesteps,time/iterations,eval/mean_reward,eval/mean_ep_length
0.0007,0.005718674976378679,784,5.6225251400000005,-0.001424308866262436,7599,19.25,48,0.9842764865607023,9.280382073484361e-06,38000,7600,,
0.0007,0.00048134097596630454,784,5.620867089999999,-0.001396395149640739,7699,19.31,49,0.8571943044662476,-2.285531536472263e-06,38500,7700,,
0.0007,0.0004918469930998981,783,5.60717127,-0.00141114869620651,7799,18.94,49,0.7862338125705719,2.0700738332379842e-06,39000,7800,,
0.0007,0.0032339910976588726,783,5.60804927,-0.0015161818591877818,7899,19.11,50,0.9293537363409996,4.337631253292784e-06,39500,7900,,
0.0007,0.0002636854478623718,,,-0.0014048435259610415,7999,,,0.9125059843063354,1.8500246596886427e-06,40000,,5.610597800000001,18.4
,,782,5.60415202,,,19.06,51,,,40000,8000,,
0.0007,2.2234053176362067e-05,784,5.6052113100000005,-0.001403717091307044,8099,19.05,51,0.9643403701484203,1.0189069588051325e-09,40500,8100,,
0.0007,0.00012290778977330774,785,5.61966102,-0.0013541147345677018,8199,19.42,52,0.8612477332353592,6.748257419531001e-07,41000,8200,,
0.0007,0.0002643559710122645,785,5.627058599999999,-0.001348794437944889,8299,19.59,52,0.9166643843054771,-1.623165417186101e-06,41500,8300,,
0.0007,0.00016339329886250198,786,5.625348120000001,-0.0013989615254104137,8399,19.57,53,0.9923081938177347,-1.5125914387681405e-06,42000,8400,,
0.0007,0.00021675061725545675,787,5.635627800000001,-0.0013700121780857444,8499,19.94,53,0.9544983617961407,1.7048066638380988e-06,42500,8500,,
0.0007,0.00023442911333404481,788,5.627636439999999,-0.0013400487368926406,8599,19.69,54,0.8759160712361336,1.5368865433629253e-06,43000,8600,,
0.0007,0.00020727473020087928,789,5.616423929999999,-0.0012885842006653547,8699,19.35,55,0.8645820170640945,-9.693384299680474e-07,43500,8700,,
0.0007,0.0006479319417849183,790,5.61448036,-0.0012896994594484568,8799,19.27,55,0.8448295891284943,-2.4273481358250137e-06,44000,8800,,
0.0007,0.010632944293320179,790,5.6072726799999995,-0.0021798007655888796,8899,18.97,56,0.9351139515638351,2.01602560991887e-05,44500,8900,,
0.0007,0.0002549111668486148,,,-0.0021933093667030334,8999,,,0.8978753164410591,2.5962285690184217e-06,45000,,5.603103,19.2
,,789,5.612694,,,19.11,56,,,45000,9000,,
0.0007,0.000554971513338387,790,5.62100962,-0.002222422044724226,9099,19.42,57,0.9591156281530857,4.601926320901839e-06,45500,9100,,
0.0007,0.00023504075943492353,791,5.62313949,-0.002204248681664467,9199,19.51,58,0.46649473905563354,1.6964852420642274e-06,46000,9200,,
0.0007,0.0006524567143060267,792,5.63193407,-0.0013946343678981066,9299,19.8,58,0.8597878962755203,-2.737798695306992e-06,46500,9300,,
0.0007,0.0017529753968119621,793,5.62683023,-0.0014002950629219413,9399,19.61,59,0.7013621032238007,-4.418913249537582e-06,47000,9400,,
0.0007,0.0011443374678492546,794,5.629907659999998,-0.0014309396501630545,9499,19.63,59,-0.6658438444137573,3.619230028562015e-06,47500,9500,,
0.0007,0.0004980687517672777,794,5.63022456,-0.0014058478409424424,9599,19.56,60,0.8984230980277061,-2.475649807820446e-06,48000,9600,,
0.0007,0.005336720030754805,795,5.6245486499999995,-0.0014025818090885878,9699,19.49,60,0.7819352298974991,8.592798621975817e-06,48500,9700,,
0.0007,2.4984987248899415e-05,796,5.6279936500000005,-0.0014167368644848466,9799,19.66,61,0.961684588342905,1.8352821484768356e-08,49000,9800,,
0.0007,0.0006703049875795841,796,5.612589380000002,-0.0014239868614822626,9899,19.25,62,0.9356256499886513,-3.076250095546129e-06,49500,9900,,
0.0007,0.0004090503789484501,,,-0.001412402605637908,9999,,,0.8761844336986542,2.2218389403860783e-06,50000,,5.559223600000001,17.2
,,796,5.62074459,,,19.65,62,,,50000,10000,,
0.0007,3.530910180415958e-05,797,5.6140035300000015,-0.0014517888193950057,10099,19.36,63,0.9686680622398853,4.161089179888222e-07,50500,10100,,
0.0007,0.00029073929181322455,798,5.6122609300000015,-0.0014768056571483612,10199,19.22,63,0.9062112867832184,1.9134581634716596e-06,51000,10200,,
0.0007,0.0005354617605917156,799,5.61377757,-0.0015307649737223983,10299,19.28,64,0.9992968837032095,3.1045833566167857e-06,51500,10300,,
0.0007,7.754899706924334e-05,800,5.612972749999998,-0.00142482272349298,10399,19.17,64,0.8121396452188492,-4.20128714040402e-07,52000,10400,,
0.0007,0.0004038548213429749,800,5.631096900000001,-0.0014975843951106071,10499,19.64,65,0.1823413372039795,1.955733296199469e-06,52500,10500,,
0.0007,0.0002669073292054236,801,5.6248544,-0.000985168619081378,10599,19.48,66,0.8942602723836899,-1.1485169579827925e-06,53000,10600,,
0.0007,0.0014927324373275042,801,5.628316,-0.000839891261421144,10699,19.59,66,0.927502915263176,2.634875272633508e-06,53500,10700,,
0.0007,0.005565356463193893,802,5.63501784,-0.000834008795209229,10799,19.94,67,0.8719453811645508,5.0785374696715735e-06,54000,10800,,
0.0007,0.0018054781248793006,802,5.617839530000001,-0.0008265807409770787,10899,19.46,67,-0.024480462074279785,2.741279331530677e-06,54500,10900,,
0.0007,0.0003471930976957083,,,-0.0008455900242552161,10999,,,0.22418951988220215,9.75416128312645e-07,55000,,5.703678599999999,21.6
,,802,5.619964489999998,,,19.48,68,,,55000,11000,,
0.0007,0.0002001350512728095,803,5.618645799999999,-0.0008342302171513438,11099,19.48,69,0.9086914286017418,-7.746693881927058e-07,55500,11100,,
0.0007,0.00285106198862195,804,5.60818888,-0.0009155144798569381,11199,19.07,69,0.9678363427519798,3.1141576073423494e-06,56000,11200,,
0.0007,8.177905328921042e-06,804,5.621131419999999,-0.0008949085022322834,11299,19.44,70,0.9803082030266523,-6.670804708619471e-08,56500,11300,,
0.0007,5.897068331250921e-05,805,5.622777630000002,-0.0009147726814262569,11399,19.51,70,0.9977592674549669,2.6996275437340955e-07,57000,11400,,
0.0007,0.003667136188596487,806,5.6207503899999995,-0.0009471409139223397,11499,19.31,71,0.9115541055798531,1.009683046504506e-06,57500,11500,,
0.0007,0.00030393031192943454,806,5.622185630000001,-0.0008415213669650257,11599,19.46,71,0.9017733260989189,1.0068463325296761e-06,58000,11600,,
0.0007,9.688727914181072e-06,807,5.616388990000002,-0.0008524826844222844,11699,19.31,72,0.9838177245110273,8.555586816783034e-08,58500,11700,,
0.0007,0.0006293978658504784,807,5.6046723,-0.0008351370925083756,11799,18.93,73,0.555137425661087,1.55451527916739e-06,59000,11800,,
0.0007,0.001757384859956801,808,5.608587789999999,-0.0008310675621032715,11899,18.98,73,0.8114588558673859,2.8031922738591675e-06,59500,11900,,
0.0007,0.00012763848644681275,,,-0.0008368822745978832,11999,,,0.977429011836648,-7.300391189346556e-07,60000,,5.5426748,16.6
,,808,5.614236890000001,,,19.12,74,,,60000,12000,,
0.0007,0.00019851303659379482,809,5.612437540000001,-0.0008234545821323991,12099,18.96,74,0.8703494817018509,-7.216692665679147e-07,60500,12100,,
0.0007,0.00015303297550417483,809,5.615269510000001,-0.0008516317466273904,12199,19.07,75,0.9868685314431787,-2.797900151563226e-07,61000,12200,,
0.0007,0.00013352042878977954,810,5.60774843,-0.0008777311886660755,12299,18.82,75,0.9946210845373571,4.988938826500089e-07,61500,12300,,
0.0007,0.00044468362466432154,811,5.6082902200000015,-0.0008398870122618973,12399,18.78,76,0.4527750611305237,1.2455745945771923e-06,62000,12400,,
0.0007,5.019261152483523e-05,811,5.615314639999999,-0.0008325482485815883,12499,19.04,77,0.8996792733669281,1.2650798630886584e-08,62500,12500,,
0.0007,2.9309021556400694e-05,812,5.62301383,-0.0008756940369494259,12599,19.25,77,0.9983319906750694,-1.880363242889871e-08,63000,12600,,
0.0007,0.0011195570696145296,812,5.629313050000002,-0.0008529853075742722,12699,19.47,78,0.9954326287843287,-2.2978165361564606e-06,63500,12700,,
0.0007,0.00018318186630494893,813,5.634920139999999,-0.0008054004283621907,12799,19.76,78,0.8210553079843521,6.668573178103543e-07,64000,12800,,
0.0007,9.704476542538032e-05,813,5.62833071,-0.0007967404089868069,12899,19.57,79,0.85226771235466,3.6663226410382777e-07,64500,12900,,
0.0007,0.0018084559123963118,,,-0.0008357084589079022,12999,,,0.5981399416923523,-2.3918566967040533e-06,65000,,5.6200392,19.2
,,814,5.622762539999999,,,19.41,79,,,65000,13000,,
0.0007,0.00019919907208532095,813,5.62514561,-0.00149046559818089,13099,19.6,80,0.99532325938344,1.532865780973225e-06,65500,13100,,
0.0007,0.00011145451571792364,812,5.604919870000001,-0.0015145705547183752,13199,18.77,81,0.8581873774528503,-5.837335947944666e-07,66000,13200,,
0.0007,0.00031963788205757737,811,5.6094822199999985,-0.0014311501290649176,13299,18.99,81,0.6656999588012695,1.769045411492698e-06,66500,13300,,
0.0007,0.00021497202396858484,811,5.621102499999999,-0.001415017992258072,13399,19.22,82,0.8465013802051544,-1.2983496162632946e-06,67000,13400,,
0.0007,0.00020157925609964877,810,5.616818609999999,-0.0013926960527896881,13499,19.09,83,0.8615568578243256,-1.1321820920784376e-06,67500,13500,,
0.0007,3.8324551496771164e-06,811,5.622711810000001,-0.0014445374254137278,13599,19.38,83,0.9936532624997199,-8.528504480409538e-08,68000,13600,,
0.0007,0.00031661547836847603,811,5.6296193500000005,-0.0015269611030817032,13699,19.63,84,0.9734004940837622,-9.740983841766138e-07,68500,13700,,
0.0007,6.104406202211976e-05,810,5.611621639999998,-0.0014516257215291262,13799,19.25,85,0.9418062530457973,5.797920152872393e-07,69000,13800,,
0.0007,0.00074147863779217,810,5.617590549999999,-0.0013824576744809747,13899,19.5,85,0.7613803297281265,-2.578383373474935e-06,69500,13900,,
0.0007,0.0007782374741509557,,,-0.0014402938541024923,13999,,,0.7387868762016296,-2.4745108930801507e-06,70000,,5.5791262,17.4
,,810,5.617687200000001,,,19.59,86,,,70000,14000,,
0.0007,3.131546327495016e-05,810,5.614609010000001,-0.001402015914209187,14099,19.28,86,0.9518683478236198,3.4775840163092653e-07,70500,14100,,
0.0007,0.0003770800249185413,810,5.634686290000001,-0.001416270388290286,14199,19.76,87,0.41791677474975586,-1.783588231774047e-06,71000,14200,,
0.0007,0.00021914085664320737,811,5.626646189999999,-0.0013535076286643744,14299,19.49,88,0.952078815549612,1.667418814577104e-06,71500,14300,,
0.0007,0.00045466292067430913,811,5.61084157,-0.0013545783003792167,14399,18.91,88,0.8008398115634918,2.2968670236878097e-06,72000,14400,,
0.0007,2.2775891920900904e-05,812,5.60927462,-0.0013983759563416243,14499,19.04,89,0.9727907534688711,2.122688158578967e-07,72500,14500,,
0.0007,0.0007650023326277733,812,5.600930620000001,-0.0013716235989704728,14599,18.94,89,0.8863261938095093,3.172103333781706e-06,73000,14600,,
0.0007,0.00028494902653619647,813,5.5984494,-0.0013200314715504646,14699,18.93,90,0.783258467912674,-1.610486833669711e-06,73500,14700,,
0.0007,3.617925540311262e-05,813,5.60592485,-0.0014299439499154687,14799,19.04,90,0.9277468621730804,-2.8862697831755213e-07,74000,14800,,
0.0007,0.0006887078052386642,814,5.617715089999999,-0.0013341723242774606,14899,19.44,91,0.04823797941207886,2.434658426864189e-06,74500,14900,,
0.0007,0.0001801938924472779,,,-0.001353855011984706,14999,,,0.9502479396760464,1.4850028264845605e-06,75000,,5.6282738,19.6
,,814,5.61517437,,,19.19,92,,,75000,15000,,
0.0007,0.0003130838740617037,814,5.617076340000001,-0.0012870922219008207,15099,19.24,92,0.6789283454418182,1.5314268466681824e-06,75500,15100,,
0.0007,0.0006279903464019299,814,5.614855649999999,-0.0013997864443808794,15199,19.24,93,0.9931937898509204,2.6119751055375673e-06,76000,15200,,
0.0007,0.00011647275823634118,815,5.60675208,-0.0012939602602273226,15299,18.83,93,0.8908181563019753,-8.451226563011005e-07,76500,15300,,
0.0007,0.0006291174213401973,815,5.6079212599999995,-0.0012912354432046413,15399,19.01,94,0.13839954137802124,2.0978745851607528e-06,77000,15400,,
0.0007,0.00036542833549901843,816,5.606969899999999,-0.0012937464052811265,15499,19.04,94,-0.03470265865325928,7.285175342985895e-07,77500,15500,,
0.0007,0.00033456055098213255,816,5.6082741799999996,-0.0012437812983989716,15599,19.05,95,0.6105154454708099,1.6456335742986994e-06,78000,15600,,
0.0007,0.00034753052750602365,815,5.613215760000002,-0.0012533607659861445,15699,19.29,96,0.9759684596210718,1.9648334728117334e-06,78500,15700,,
0.0007,0.0002225420466857031,815,5.618452009999999,-0.0013589838054031134,15799,19.28,96,0.9969045773614198,1.482035713706864e-06,79000,15800,,
0.0007,6.114890857134014e-05,815,5.625407,-0.0012145255459472537,15899,19.5,97,0.9814564064145088,-7.466136935363465e-07,79500,15900,,
0.0007,0.00031554559245705605,,,-0.0012738944496959448,15999,,,0.9906609766185284,1.4154209111438831e-06,80000,,5.6393786,20.6
,,814,5.631355189999999,,,19.73,98,,,80000,16000,,
0.0007,0.0006716700154356658,814,5.62761546,-0.0011881854152306914,16099,19.63,98,0.9060565829277039,-2.4763662622717675e-06,80500,16100,,
0.0007,0.0003575596783775836,814,5.622684329999999,-0.0011854496551677585,16199,19.45,99,0.6012014448642731,1.4388986073754495e-06,81000,16200,,
0.0007,7.460813503712416e-05,814,5.617074260000001,-0.001177398837171495,16299,19.24,100,0.9458120092749596,-7.147999099288427e-07,81500,16300,,
0.0007,0.00011259166058152914,814,5.62160309,-0.0011875650379806757,16399,19.45,100,0.9323799312114716,8.894133429748763e-07,82000,16400,,
0.0007,0.001049289247021079,815,5.61988432,-0.001165890833362937,16499,19.53,101,0.822745606303215,3.034862402273575e-06,82500,16500,,
0.0007,0.00011874653864651918,815,5.62521612,-0.0022326656617224216,16599,19.67,101,0.8679183572530746,-9.067101700566127e-07,83000,16600,,
0.0007,0.0002648215158842504,815,5.631340659999998,-0.0022609462030231953,16699,19.78,102,0.9955183314159513,2.6551808787189657e-06,83500,16700,,
0.0007,0.0002633100375533104,816,5.62452417,-0.002176435198634863,16799,19.48,102,0.989917578175664,-3.213475338270655e-06,84000,16800,,
0.0007,0.00012812772183679044,816,5.62785389,-0.002121739787980914,16899,19.5,103,0.9652453921735287,-2.0052170839335304e-06,84500,16900,,
0.0007,0.0004561372916214168,,,-0.0021267433185130358,16999,,,0.8708355873823166,3.881995780830039e-06,85000,,5.6378912,19.8
,,816,5.624011099999999,,,19.45,104,,,85000,17000,,
0.0007,0.00012041919399052858,817,5.62418944,-0.0022798171266913414,17099,19.41,104,0.884739026427269,-1.4455226846621372e-06,85500,17100,,
0.0007,0.0003757476806640625,817,5.63101673,-0.00219290005043149,17199,19.58,105,0.9168964400887489,3.7040595088910777e-06,86000,17200,,
0.0007,0.0002902182168327272,817,5.62318131,-0.0021181940101087093,17299,19.35,105,0.963108740746975,-3.1846343517827336e-06,86500,17300,,
0.0007,0.0008293436840176582,818,5.623987999999998,-0.002163360361009836,17399,19.46,106,0.3440030813217163,4.984065071766963e-06,87000,17400,,
0.0007,0.0005303883226588368,818,5.625978729999999,-0.0023157689720392227,17499,19.49,106,0.973697004839778,2.836379167092673e-07,87500,17500,,
0.0007,0.00028627627762034535,819,5.619728970000001,-0.0020029954612255096,17599,19.29,107,0.405220091342926,2.27226928473101e-06,88000,17600,,
0.0007,0.0002416841161902994,819,5.618805979999999,-0.0020379959605634212,17699,19.22,107,0.22129273414611816,3.908032653043847e-08,88500,17700,,
0.0007,0.00020738581952173263,819,5.615146230000001,-0.004025604110211134,17799,19.09,108,0.165307879447937,2.3936192974360893e-06,89000,17800,,
0.0007,6.63190585328266e-05,819,5.613337270000001,-0.0039391121827065945,17899,19.09,109,0.8428874164819717,-1.5018977137515321e-06,89500,17900,,
0.0007,0.0011045160936191678,,,-0.0038429200649261475,17999,,,0.9382952749729156,1.2509857697295956e-05,90000,,5.6182396,19.4
,,819,5.608601430000001,,,18.96,109,,,90000,18000,,
0.0007,0.000241637957515195,820,5.60709082,-0.004188936203718185,18099,18.94,110,0.8944122344255447,5.962353952781996e-06,90500,18100,,
0.0007,6.900374864926562e-05,820,5.604440059999999,-0.003874440910294652,18199,18.8,110,0.987875934690237,-3.020406893483596e-06,91000,18200,,
0.0007,0.0006457107956521213,820,5.609569329999999,-0.0038373153656721115,18299,18.92,111,-0.8785684108734131,7.2594893936184235e-06,91500,18300,,
