train/learning_rate,train/value_loss,time/fps,rollout/ep_rew_mean,train/entropy_loss,train/n_updates,rollout/ep_len_mean,time/time_elapsed,train/explained_variance,train/policy_loss,time/total_timesteps,time/iterations,eval/mean_reward,eval/mean_ep_length
0.0003,0.0014069961616769433,1249,5.60480454,-0.009948047809302807,2599,18.99,41,0.8794542402029037,-1.3678951290785335e-05,52000,2600,,
0.0003,0.0011942059500142932,1250,5.615834789999999,-0.011926470324397087,2699,19.24,43,0.9212690517306328,-2.3519507521996275e-05,54000,2700,,
0.0003,0.0013131502782925963,,,-0.011804676614701748,2749,,,0.985347306355834,3.853121233987622e-05,55000,,5.6327228,20.0
0.0003,0.0002834808256011456,1252,5.60795386,-0.011144928634166718,2799,18.95,44,0.9362188875675201,1.4652483514510095e-05,56000,2800,,
0.0003,0.002036897698417306,1254,5.629656,-0.00747254490852356,2899,19.58,46,0.9601623080670834,-2.9152923161746003e-05,58000,2900,,
0.0003,0.0006127167725935578,,,-0.008337782695889473,2999,,,0.9748736806213856,1.6016751033021137e-05,60000,,5.6194258,19.6
,,1254,5.62462857,,,19.53,47,,,60000,3000,,
0.0003,0.002655516844242811,1257,5.603181030000001,-0.006053227931261063,3099,18.77,49,0.9918971126899123,-3.0573301046388224e-05,62000,3100,,
0.0003,0.001530140987597406,1260,5.633006039999999,-0.00583705073222518,3199,19.79,50,0.9189218357205391,-1.4065162758924998e-05,64000,3200,,
0.0003,0.0035898536443710327,,,-0.0045904070138931274,3249,,,0.8919208571314812,2.3452505047316663e-05,65000,,5.5793666,18.4
0.0003,0.002904126886278391,1259,5.620608549999999,-0.004594373516738415,3299,19.39,52,0.8506593853235245,-1.7939000827027485e-05,66000,3300,,
0.0003,0.000623994623310864,1261,5.62749475,-0.00499686086550355,3399,19.62,53,0.9629523977637291,-6.78765445627505e-06,68000,3400,,
0.0003,0.00027501126169227064,,,-0.0036663003265857697,3499,,,0.9687523152679205,-3.934989763365593e-06,70000,,5.651248,20.0
,,1261,5.62278503,,,19.79,55,,,70000,3500,,
0.0003,0.003083947580307722,1261,5.6035337499999995,-0.0030439889524132013,3599,18.85,57,0.8865033686161041,-1.288270595978247e-05,72000,3600,,
0.0003,0.001967551652342081,1263,5.61559076,-0.0032515879720449448,3699,19.28,58,0.8887661173939705,-1.0601581379887648e-05,74000,3700,,
0.0003,0.0005509193288162351,,,-0.002936688717454672,3749,,,0.9534862339496613,3.987454874732066e-06,75000,,5.6305484,20.2
0.0003,0.0007970216684043407,1260,5.613559139999999,-0.003163656685501337,3799,19.34,60,0.9269367307424545,0.0059530530124902725,76000,3800,,
0.0003,0.0032930802553892136,1261,5.62233342,-0.0029972619377076626,3899,19.51,61,0.8642188757658005,-1.328765483776806e-05,78000,3900,,
0.0003,0.0008613180252723396,,,-0.0032509483862668276,3999,,,0.9720669612288475,-7.376631401712075e-06,80000,,5.5834174,18.6
,,1261,5.62617264,,,19.6,63,,,80000,4000,,
0.0003,0.0009397598914802074,1263,5.62334326,-0.0029376603197306395,4099,19.38,64,0.9619832448661327,-7.0795022111269645e-06,82000,4100,,
0.0003,0.011476663872599602,1265,5.62031677,-0.0029598455876111984,4199,19.4,66,0.722875714302063,2.701574339880608e-05,84000,4200,,
0.0003,0.005629240069538355,,,-0.0027258978225290775,4249,,,0.8381756693124771,-1.4958035535528325e-05,85000,,5.592809600000001,18.2
0.0003,0.0007202926790341735,1265,5.61755673,-0.0024075182154774666,4299,19.5,67,0.9414499178528786,3.1462750484934077e-06,86000,4300,,
0.0003,0.0012786389561370015,1266,5.6156750199999985,-0.0022305042948573828,4399,19.11,69,0.9030509889125824,4.3905956772505306e-06,88000,4400,,
0.0003,0.0013748634373769164,,,-0.0023774036671966314,4499,,,0.9254980608820915,4.319507752370555e-06,90000,,5.584028,18.4
,,1266,5.617252379999999,,,19.25,71,,,90000,4500,,
0.0003,0.0017979901749640703,1266,5.6145099300000005,-0.002214869949966669,4599,19.15,72,0.9555663987994194,-7.548944267909974e-06,92000,4600,,
0.0003,0.0013878571335226297,1267,5.61287226,-0.0035630196798592806,4699,19.08,74,0.884898841381073,7.674881999264471e-06,94000,4700,,
0.0003,0.0004263967275619507,,,-0.003690359415486455,4749,,,0.9677231013774872,-3.7089598663442302e-06,95000,,5.670209799999999,19.8
0.0003,0.0005315088201314211,1268,5.609092420000001,-0.003492143005132675,4799,18.99,75,0.9699191823601723,5.414256065705558e-06,96000,4800,,
0.0003,0.00506559805944562,1270,5.602066710000002,-0.00337018514983356,4899,18.97,77,0.8613885939121246,2.0364361262181774e-05,98000,4900,,
0.0003,0.0004764994082506746,,,-0.003221153514459729,4999,,,0.9387928433716297,2.2361755327438004e-06,100000,,5.6052156,19.0
,,1270,5.612448719999999,,,19.26,78,,,100000,5000,,
0.0003,0.00017970375483855605,1270,5.624815330000001,-0.004165505059063435,5099,19.39,80,0.9821264185011387,-2.3503005195379956e-06,102000,5100,,
0.0003,0.0008966190507635474,1263,5.603422260000001,-0.00396859273314476,5199,18.71,82,0.9295589998364449,7.263859970407793e-06,104000,5200,,
0.0003,0.0015579948667436838,,,-0.004036300349980593,5249,,,0.9765856694430113,-1.4540099073201418e-05,105000,,5.6868072000000005,21.0
0.0003,0.00041422611684538424,1258,5.62838118,-0.004326607100665569,5299,19.54,84,0.9814664795994759,-5.926216999796452e-06,106000,5300,,
0.0003,0.0005901289405301213,1254,5.6165179499999995,-0.004346583504229784,5399,19.34,86,0.9837770685553551,9.210260031977668e-06,108000,5400,,
0.0003,0.0010876046726480126,,,-0.004429183900356293,5499,,,0.9775578640401363,-1.207222794619156e-05,110000,,5.5679178,17.2
,,1254,5.625863240000001,,,19.44,87,,,110000,5500,,
0.0003,0.0024501229636371136,1256,5.6164324,-0.003910114988684654,5599,19.37,89,0.8346905559301376,-1.326647361565847e-05,112000,5600,,
0.0003,0.0008469987660646439,1256,5.620723890000001,-0.0038436572067439556,5699,19.24,90,0.8734524250030518,-5.7696993280842435e-06,114000,5700,,
0.0003,0.00027413107454776764,,,-0.0039457823149859905,5749,,,0.9816395379602909,3.871817170875147e-06,115000,,5.6539186,20.8
0.0003,0.00031163374660536647,1256,5.604688399999999,-0.004248763434588909,5799,18.9,92,0.9823076836764812,-4.3141867536178324e-06,116000,5800,,
0.0003,0.0010374302510172129,1256,5.60517253,-0.003729147370904684,5899,18.82,93,0.8814005255699158,-4.239254394633463e-06,118000,5900,,
0.0003,0.0004978096694685519,,,-0.0036816284991800785,5999,,,0.9796517007052898,-6.780345756851602e-06,120000,,5.603526199999999,18.2
,,1257,5.614537500000001,,,19.15,95,,,120000,6000,,
0.0003,0.0005116942338645458,1257,5.611033419999999,-0.002895721234381199,6099,19.12,96,0.973498035222292,3.941105205740314e-06,122000,6100,,
0.0003,0.0001824563805712387,1257,5.6147143700000015,-0.002493054373189807,6199,19.47,98,0.9709948655217886,-7.107070132406079e-07,124000,6200,,
0.0003,0.0032728351652622223,,,-0.00247411010786891,6249,,,0.7878664284944534,-9.02531792235095e-06,125000,,5.604606200000001,19.4
0.0003,0.00039494334487244487,1258,5.6124151200000005,-0.0024726532865315676,6299,19.02,100,0.9553642421960831,-2.175093641199055e-06,126000,6300,,
0.0003,0.0011743935756385326,1259,5.621422889999999,-0.0030770795419812202,6399,19.32,101,0.9407574683427811,8.507190614182036e-06,128000,6400,,
0.0003,0.0003946920041926205,,,-0.001963432412594557,6499,,,0.9435422793030739,1.1407984175093588e-06,130000,,5.614114,18.6
,,1258,5.614108980000001,,,19.4,103,,,130000,6500,,
0.0003,0.000533651967998594,1259,5.6127717399999995,-0.0019450883846729994,6599,19.07,104,0.9535102397203445,-3.099459718214348e-06,132000,6600,,
0.0003,0.0009753403137437999,1259,5.6313635699999995,-0.001981685869395733,6699,19.77,106,0.9308330118656158,3.4793949907907518e-06,134000,6700,,
0.0003,0.0001949391735251993,,,-0.0019368778448551893,6749,,,0.9864832144230604,1.4640370409324532e-06,135000,,5.6371210000000005,19.6
0.0003,0.0020055053755640984,1259,5.625042049999999,-0.002099857432767749,6799,19.56,107,0.9507163241505623,-7.405254109471571e-06,136000,6800,,
0.0003,0.0030435286462306976,1260,5.622720380000001,-0.0020800181664526463,6899,19.25,109,0.9380847550928593,-8.598390195402317e-06,138000,6900,,
0.0003,0.0012935270788148046,,,-0.0024181059561669827,6999,,,0.9145245999097824,-9.653432471168344e-07,140000,,5.6615358,21.4
,,1261,5.621331280000001,,,19.51,110,,,140000,7000,,
0.0003,0.001448925817385316,1262,5.610249700000001,-0.002277980325743556,7099,19.16,112,0.7257843613624573,1.688302631919214e-06,142000,7100,,
0.0003,0.0022823887411504984,1262,5.63504548,-0.0019416557624936104,7199,19.84,114,0.9674910083413124,-7.6056808211433236e-06,144000,7200,,
0.0003,0.0005039212410338223,,,-0.0018720703665167093,7249,,,0.9813942480832338,2.6011309728346532e-06,145000,,5.5605020000000005,17.2
0.0003,0.000323323009070009,1263,5.617440640000001,-0.001846183673478663,7299,19.36,115,0.9642129838466644,-9.46129489420855e-07,146000,7300,,
0.0003,0.0028764705639332533,1263,5.612982360000001,-0.0018919145222753286,7399,19.1,117,0.9458074495196342,-7.51657262298977e-06,148000,7400,,
0.0003,0.0015167257515713573,,,-0.002114681527018547,7499,,,0.9180901199579239,-1.019023102344363e-06,150000,,5.612817,19.0
,,1262,5.606849670000002,,,19.15,118,,,150000,7500,,
0.0003,0.0022472585551440716,1263,5.62457007,-0.0024014716036617756,7599,19.46,120,0.936031386256218,9.269832844438497e-06,152000,7600,,
0.0003,0.0020196319092065096,1264,5.61480705,-0.002399762626737356,7699,19.12,121,0.9128364622592926,-6.3144225350697525e-06,154000,7700,,
0.0003,0.00010885950177907944,,,-0.002443239325657487,7749,,,0.9899031184613705,-5.126161113366834e-07,155000,,5.6694119999999995,21.6
0.0003,0.00028009299421682954,1263,5.6067404199999995,-0.0024302941747009754,7799,18.84,123,0.9741071965545416,-2.55945133176283e-06,156000,7800,,
0.0003,0.00048295463784597814,1264,5.6159209,-0.0024347067810595036,7899,19.0,124,0.9393222481012344,-5.738235699936922e-07,158000,7900,,
0.0003,0.0013702274300158024,,,-0.002391757443547249,7999,,,0.7068739831447601,-2.3702712041995255e-06,160000,,5.6437498,20.0
,,1264,5.618548189999999,,,19.4,126,,,160000,8000,,
0.0003,0.0003541828482411802,1265,5.64120001,-0.002368045272305608,8099,19.9,128,0.9737699069082737,-2.44611146626994e-06,162000,8100,,
0.0003,0.0012370974291116,1265,5.607632290000001,-0.0018985213246196508,8199,19.01,129,0.9209324941039085,4.7899584387778305e-06,164000,8200,,
0.0003,0.00398425804451108,,,-0.0019400238525122404,8249,,,0.9121450632810593,-9.488720024819486e-06,165000,,5.6570706,21.6
0.0003,0.0012731512542814016,1265,5.61931495,-0.0015903303865343332,8299,19.63,131,0.8875582441687584,2.909305521825445e-06,166000,8300,,
0.0003,0.001003512879833579,1265,5.61077989,-0.0015824539586901665,8399,19.11,132,0.9869265789166093,4.2073525037267245e-06,168000,8400,,
0.0003,0.00019342833547852933,,,-0.0015367699088528752,8499,,,0.9786542728543282,5.352862899599131e-07,170000,,5.545131400000001,17.6
,,1264,5.61722922,,,19.34,134,,,170000,8500,,
0.0003,0.00017401398508809507,1264,5.609378260000001,-0.0018906539771705866,8599,18.75,136,0.9840921852737665,-9.98468408397457e-07,172000,8600,,
0.0003,0.0009529862436465919,1264,5.611523540000002,-0.0018440240528434515,8699,18.95,137,0.8751652762293816,3.0562046049453784e-06,174000,8700,,
0.0003,0.0008859396912157536,,,-0.001867492450401187,8749,,,0.8860795944929123,2.5321976409031777e-06,175000,,5.6717064,21.2
0.0003,0.00032893853494897485,1264,5.61209387,-0.001888049184344709,8799,19.1,139,0.9724384378641844,-1.329103042735369e-06,176000,8800,,
0.0003,0.0003469941730145365,1265,5.63149847,-0.0019055610755458474,8899,19.75,140,0.9562507905066013,-5.646565881534116e-08,178000,8900,,
0.0003,0.00021837439271621406,,,-0.00189815869089216,8999,,,0.9936395231634378,-1.833692522268393e-06,180000,,5.6351580000000006,19.0
,,1265,5.62073478,,,19.37,142,,,180000,9000,,
0.0003,0.0007372769759967923,1265,5.630042100000001,-0.0022597445640712976,9099,19.77,143,0.8803685456514359,-3.962720256822649e-06,182000,9100,,
0.0003,0.0017584338784217834,1266,5.6112490300000015,-0.0023900880478322506,9199,19.0,145,0.5495346486568451,2.10662733479694e-06,184000,9200,,
0.0003,0.0007615491049364209,,,-0.0023381412029266357,9249,,,0.9377078488469124,2.394156354057486e-06,185000,,5.626431800000001,19.0
0.0003,0.0008734085713513196,1265,5.628881289999999,-0.002331208437681198,9299,19.54,146,0.9814719017595053,5.3572316573990975e-06,186000,9300,,
0.0003,0.0008098135003820062,1265,5.600326750000001,-0.002407375257462263,9399,18.77,148,0.9764999486505985,5.654749656969216e-06,188000,9400,,
0.0003,0.000659193261526525,,,-0.002425361657515168,9499,,,0.9764340557157993,-4.243875991960522e-06,190000,,5.6485916,20.2
,,1265,5.60635502,,,19.01,150,,,190000,9500,,
0.0003,0.0033042021095752716,1265,5.599516629999998,-0.0024141466710716486,9599,18.85,151,0.9402057081460953,-1.1848163012473378e-05,192000,9600,,
0.0003,0.0002823826507665217,1266,5.614591750000001,-0.0023700324818491936,9699,19.1,153,0.9656070955097675,-1.2031719052174594e-06,194000,9700,,
0.0003,0.0008336629834957421,,,-0.0029422310180962086,9749,,,0.8971933647990227,4.268877546564909e-06,195000,,5.6041951999999995,19.4
0.0003,0.0010385590139776468,1266,5.599465220000001,-0.0030173282139003277,9799,18.79,154,0.9445721805095673,-3.642414640125935e-06,196000,9800,,
0.0003,0.000409155705710873,1267,5.62095991,-0.0031837564893066883,9899,19.47,156,0.973460391163826,-8.897087582226959e-07,198000,9900,,
0.0003,0.002272342797368765,,,-0.002943872008472681,9999,,,0.8756773695349693,1.1382208867871668e-05,200000,,5.5894414,18.0
,,1267,5.613169,,,19.09,157,,,200000,10000,,
