rollout/ep_len_mean,time/fps,time/time_elapsed,time/total_timesteps,rollout/exploration_rate,rollout/ep_rew_mean,time/episodes,eval/mean_reward,eval/mean_ep_length,train/n_updates,train/loss,train/learning_rate
26.75,8379,0,107,0.9949175000000005,4.6569085,4,,,,,
33.375,8345,0,267,0.9873175000000003,2.26348325,8,,,,,
34.083333333333336,8269,0,409,0.9805725000000003,2.487759,12,,,,,
33.9375,8238,0,543,0.9742074999999998,2.6944841250000002,16,,,,,
35.0,8244,0,700,0.9667500000000006,2.52547545,20,,,,,
34.916666666666664,8218,0,838,0.9601949999999997,2.736155666666667,24,,,,,
34.357142857142854,8096,0,962,0.9543050000000002,2.913799392857143,28,,,,,
34.59375,7994,0,1107,0.9474175000000005,2.86840203125,32,,,,,
34.25,7970,0,1233,0.9414325000000002,2.93338,36,,,,,
34.35,7976,0,1374,0.9347349999999996,2.9078404250000003,40,,,,,
34.06818181818182,7980,0,1499,0.9287974999999997,2.976793318181818,44,,,,,
34.583333333333336,8014,0,1660,0.9211500000000002,3.0239231666666666,48,,,,,
34.71153846153846,7995,0,1805,0.9142625000000005,3.004530884615385,52,,,,,
35.339285714285715,8020,0,1979,0.9059975000000001,2.882731035714286,56,,,,,
35.3,8009,0,2118,0.8993950000000002,2.7969630833333334,60,,,,,
35.234375,8014,0,2255,0.8928874999999996,2.844378078125,64,,,,,
35.544117647058826,7965,0,2417,0.8851924999999998,2.870453911764706,68,,,,,
35.65277777777778,7841,0,2567,0.8780674999999997,2.8602605555555556,72,,,,,
35.671052631578945,7604,0,2711,0.8712275000000002,2.820745,76,,,,,
35.5375,7583,0,2843,0.8649575000000003,2.8688143375000004,80,,,,,
35.416666666666664,7605,0,2975,0.8586875000000003,2.896313476190476,84,,,,,
35.27272727272727,7608,0,3104,0.8525600000000002,2.9285323181818184,88,,,,,
35.22826086956522,7634,0,3241,0.8460524999999998,2.9403689347826085,92,,,,,
35.197916666666664,7657,0,3379,0.8394975000000001,2.979928875,96,,,,,
35.25,7622,0,3525,0.8325625,2.9747338399999994,100,,,,,
35.53,7630,0,3660,0.8261500000000002,2.8722152799999994,104,,,,,
35.41,7632,0,3808,0.8191200000000005,3.0236477199999996,108,,,,,
35.09,7586,0,3918,0.813895,3.0481373200000004,112,,,,,
35.14,7519,0,4057,0.8072925000000001,3.0660267599999997,116,,,,,
34.75,7512,0,4175,0.8016875000000002,3.1560980800000005,120,,,,,
34.63,7520,0,4301,0.7957025,3.1112964400000003,124,,,,,
34.78,7547,0,4440,0.7891,3.0832655,128,,,,,
34.89,7578,0,4596,0.78169,3.02624811,132,,,,,
34.79,7585,0,4712,0.7761799999999998,3.0371604900000007,136,,,,,
34.59,7576,0,4833,0.7704325000000001,3.0577791199999997,140,,,,,
34.72,7588,0,4971,0.7638775000000004,3.08704353,144,,,,,
,,,5000,0.7625475000000002,,,-15.537779,50.0,,,
34.97,6739,0,5157,0.7550425000000005,2.9133898400000002,148,,,,,
34.77,6753,0,5282,0.7491049999999996,2.9399535300000004,152,,,,,
34.32,6773,0,5411,0.7429774999999995,3.0249386499999993,156,,,,,
34.24,6802,0,5542,0.7367549999999998,3.0884082500000005,160,,,,,
34.4,6839,0,5695,0.7294874999999997,3.06230517,164,,,,,
34.21,6862,0,5838,0.7226949999999995,2.97198141,168,,,,,
34.18,6894,0,5985,0.7157125000000002,2.90580224,172,,,,,
34.22,6922,0,6133,0.7086824999999994,2.94828574,176,,,,,
34.46,6955,0,6289,0.7012725000000005,2.7841463999999996,180,,,,,
34.5,6983,0,6425,0.6948125000000005,2.7249825000000003,184,,,,,
34.79,7016,0,6583,0.6873074999999997,2.7014804900000007,188,,,,,
34.76,7036,0,6717,0.6809425000000002,2.6821922000000007,192,,,,,
35.05,7069,0,6884,0.6730099999999999,2.49316736,196,,,,,
34.83,7077,0,7008,0.6671200000000004,2.5344703099999997,200,,,,,
34.8,7099,1,7140,0.6608500000000005,2.52441991,204,,,,,
34.56,7122,1,7264,0.6549599999999999,2.54616438,208,,,,,
34.85,7147,1,7403,0.6483574999999999,2.5172389,212,,,,,
35.08,7175,1,7565,0.6406625000000001,2.4273433800000004,216,,,,,
35.47,7198,1,7722,0.6332049999999997,2.35423881,220,,,,,
35.84,7216,1,7885,0.6254624999999996,2.2464507499999997,224,,,,,
35.53,7220,1,7993,0.6203324999999997,2.2835376300000005,228,,,,,
35.54,7232,1,8150,0.6128750000000005,2.29197258,232,,,,,
35.82,7249,1,8294,0.6060349999999999,2.28387066,236,,,,,
36.07,7268,1,8440,0.5990999999999999,2.2007589999999997,240,,,,,
36.09,7284,1,8580,0.5924499999999995,2.15886501,244,,,,,
35.41,7298,1,8698,0.5868449999999998,2.33374424,248,,,,,
35.72,7315,1,8854,0.5794349999999997,2.3321312,252,,,,,
35.74,7331,1,8985,0.5732125000000001,2.34873587,256,,,,,
35.82,7337,1,9124,0.5666100000000001,2.32494835,260,,,,,
36.06,7362,1,9301,0.5582024999999998,2.2348956299999996,264,,,,,
36.03,7377,1,9441,0.5515525000000006,2.3133060999999997,268,,,,,
35.99,7394,1,9584,0.5447600000000004,2.3945735399999997,272,,,,,
35.5,7399,1,9683,0.5400575000000001,2.44162167,276,,,,,
35.46,7406,1,9835,0.5328375000000003,2.55553063,280,,,,,
35.44,7414,1,9969,0.5264724999999997,2.6282381100000003,284,,,,,
,,,10000,0.5250474999999999,,,-15.757438400000002,50.0,,,
35.16,7005,1,10099,0.5202975000000005,2.63279895,288,,,,,
35.21,7023,1,10238,0.5136950000000005,2.6780246599999997,292,,,,,
35.3,7050,1,10414,0.5053350000000005,2.67965556,296,,,,,
35.5,7067,1,10558,0.498495,2.59363985,300,,,,,
35.38,7071,1,10678,0.49279499999999965,2.66820884,304,,,,,
35.75,7090,1,10839,0.4851475000000002,2.58850253,308,,,,,
35.74,7103,1,10977,0.4785925000000004,2.58358681,312,,,,,
35.63,7118,1,11128,0.47141999999999984,2.59237985,316,,,,,
35.75,7137,1,11297,0.4633925,2.49695553,320,,,,,
35.91,7161,1,11476,0.45489000000000024,2.5394096000000004,324,,,,,
35.91,7169,1,11584,0.4497600000000004,2.5353423900000003,328,,,,,
35.85,7183,1,11735,0.4425874999999998,2.5446808,332,,,,,
35.75,7187,1,11869,0.4362225000000003,2.48932523,336,,,,,
35.8,7199,1,12020,0.4290499999999997,2.46941999,340,,,,,
35.82,7211,1,12162,0.4223049999999997,2.44821613,344,,,,,
35.9,7221,1,12288,0.4163199999999996,2.4561487100000003,348,,,,,
35.79,7231,1,12433,0.40943249999999987,2.4444094,352,,,,,
36.01,7246,1,12586,0.40216499999999966,2.3611535200000002,356,,,,,
35.95,7257,1,12719,0.39584750000000046,2.3819034199999995,360,,,,,
35.81,6967,1,12882,0.38810500000000037,2.3914732800000005,364,,,,,
36.07,6961,1,13048,0.38022000000000045,2.36592476,368,,,,,
36.03,6964,1,13187,0.3736175000000004,2.38615209,372,,,,,
36.52,6968,1,13335,0.36658749999999973,2.3357606300000002,376,,,,,
36.34,6971,1,13469,0.3602225000000002,2.32013396,380,,,,,
36.18,6973,1,13587,0.35461750000000036,2.31260642,384,,,,,
36.45,6977,1,13744,0.34716000000000014,2.25922719,388,,,,,
36.45,6984,1,13883,0.34055750000000007,2.2480830800000007,392,,,,,
36.25,6995,2,14039,0.33314750000000004,2.32990621,396,,,,,
36.12,7005,2,14170,0.32692500000000035,2.3893665100000003,400,,,,,
36.22,7015,2,14300,0.3207500000000001,2.3634305300000005,404,,,,,
35.92,7026,2,14431,0.3145275000000004,2.41295831,408,,,,,
35.7,7034,2,14547,0.30901750000000017,2.44802536,412,,,,,
35.56,7045,2,14684,0.3025099999999997,2.44529061,416,,,,,
35.35,7059,2,14832,0.2954800000000001,2.58136074,420,,,,,
35.19,7074,2,14995,0.2877375,2.5694259200000005,424,,,,,
,,,15000,0.28754749999999984,,,-16.487253199999998,50.0,,,
35.39,6831,2,15123,0.2816575000000001,2.4861881400000003,428,,,,,
35.12,6844,2,15247,0.2757674999999995,2.5835047700000002,432,,,,,
35.08,6857,2,15377,0.26959250000000035,2.6154761599999996,436,,,,,
34.97,6870,2,15517,0.26294249999999986,2.67922759,440,,,,,
34.74,6879,2,15636,0.2572899999999999,2.71470312,444,,,,,
35.05,6895,2,15793,0.24983250000000057,2.6352006800000005,448,,,,,
34.96,6907,2,15929,0.24337250000000044,2.60116992,452,,,,,
34.73,6915,2,16059,0.23719749999999995,2.57012604,456,,,,,
34.61,6923,2,16180,0.23145000000000038,2.53270433,460,,,,,
34.68,6939,2,16350,0.2233750000000002,2.5774136399999996,464,,,,,
34.26,6950,2,16474,0.2174849999999996,2.6458286399999995,468,,,,,
34.26,6965,2,16613,0.21088250000000053,2.6326332100000003,472,,,,,
34.04,6976,2,16739,0.2048975000000004,2.67537078,476,,,,,
34.2,6989,2,16889,0.19777250000000013,2.7314535099999997,480,,,,,
34.07,6999,2,16994,0.1927850000000002,2.7476942,484,,,,,
33.9,7008,2,17134,0.18613499999999994,2.80614821,488,,,,,
33.66,7017,2,17249,0.1806724999999999,2.8165993200000004,492,,,,,
33.37,7025,2,17376,0.17464000000000046,2.8970272300000004,496,,,,,
33.34,7035,2,17504,0.1685599999999997,2.8821200700000005,500,,,,,
33.7,7050,2,17670,0.16067499999999968,2.82221452,504,,,,,
33.74,7061,2,17805,0.15426249999999986,2.7428707200000004,508,,,,,
34.18,7076,2,17965,0.14666249999999958,2.67097516,512,,,,,
34.26,7084,2,18110,0.13977499999999987,2.6755744600000004,516,,,,,
34.0,7093,2,18232,0.13397999999999988,2.6847765000000003,520,,,,,
34.13,7109,2,18408,0.12562000000000006,2.6199676199999997,524,,,,,
34.17,7119,2,18540,0.11934999999999996,2.6734986599999995,528,,,,,
34.66,7134,2,18713,0.11113250000000008,2.5674966499999994,532,,,,,
34.75,7146,2,18852,0.10453000000000001,2.56939629,536,,,,,
34.45,7153,2,18962,0.09930499999999953,2.6273756899999996,540,,,,,
34.8,7164,2,19116,0.09199000000000013,2.5458315199999997,544,,,,,
34.74,7177,2,19267,0.08481749999999955,2.5292458599999996,548,,,,,
34.98,7190,2,19427,0.07721750000000038,2.5177919499999994,552,,,,,
35.09,7201,2,19568,0.0705199999999997,2.6125809299999996,556,,,,,
35.46,7211,2,19726,0.06301500000000015,2.6513714600000005,560,,,,,
35.17,7219,2,19867,0.056317500000000575,2.6961580999999994,564,,,,,
,,,20000,0.05004749999999958,,,-17.1682074,50.0,,,
35.52,7037,2,20026,0.05,2.66621649,568,,,,,
35.71,7049,2,20184,0.05,2.58896459,572,,,,,
35.66,7058,2,20305,0.05,2.5649411200000003,576,,,,,
35.23,7066,2,20412,0.05,2.57968616,580,,,,,
35.74,7079,2,20568,0.05,2.56261684,584,,,,,
35.86,7092,2,20720,0.05,2.52471085,588,,,,,
36.42,7102,2,20891,0.05,2.3725715300000005,592,,,,,
36.29,7107,2,21005,0.05,2.40631985,596,,,,,
36.44,7118,2,21148,0.05,2.44056965,600,,,,,
36.4,7130,2,21310,0.05,2.31458152,604,,,,,
36.61,7144,3,21466,0.05,2.3895635,608,,,,,
36.06,7150,3,21571,0.05,2.4875137,612,,,,,
36.0,7158,3,21710,0.05,2.5254778300000003,616,,,,,
36.07,7166,3,21839,0.05,2.5304181900000002,620,,,,,
35.73,7174,3,21981,0.05,2.6567464400000005,624,,,,,
36.01,7183,3,22141,0.05,2.6337482400000005,628,,,,,
35.8,7192,3,22293,0.05,2.7043609099999997,632,,,,,
35.74,7201,3,22426,0.05,2.72789891,636,,,,,
36.09,7209,3,22571,0.05,2.6976755599999995,640,,,,,
36.2,7219,3,22736,0.05,2.6396853100000004,644,,,,,
35.96,7226,3,22863,0.05,2.688994079999999,648,,,,,
35.84,7232,3,23011,0.05,2.7424633600000003,652,,,,,
35.88,7240,3,23156,0.05,2.6674012200000004,656,,,,,
35.61,7247,3,23287,0.05,2.6990538600000007,660,,,,,
35.95,7258,3,23462,0.05,2.50583874,664,,,,,
35.61,7264,3,23587,0.05,2.5191779899999998,668,,,,,
35.58,7272,3,23742,0.05,2.5160475000000004,672,,,,,
35.93,7282,3,23898,0.05,2.4366330200000004,676,,,,,
36.51,7290,3,24063,0.05,2.39648074,680,,,,,
36.81,7302,3,24249,0.05,2.25771474,684,,,,,
36.99,7312,3,24419,0.05,2.2477090800000004,688,,,,,
36.6,7320,3,24551,0.05,2.4013735900000004,692,,,,,
36.94,7328,3,24699,0.05,2.3048089199999997,696,,,,,
36.99,7336,3,24847,0.05,2.28913556,700,,,,,
36.73,7341,3,24983,0.05,2.4251893,704,,,,,
,,,25000,0.05,,,-14.5351632,50.0,,,
36.49,7177,3,25115,0.05,2.43312484,708,,,,,
36.87,7186,3,25258,0.05,2.3899115699999998,712,,,,,
37.11,7195,3,25421,0.05,2.31986518,716,,,,,
36.98,7201,3,25537,0.05,2.30845874,720,,,,,
36.87,7207,3,25668,0.05,2.3547453799999998,724,,,,,
36.7,7214,3,25811,0.05,2.34989199,728,,,,,
36.63,7221,3,25956,0.05,2.33194834,732,,,,,
36.76,7228,3,26102,0.05,2.23058505,736,,,,,
36.86,7237,3,26257,0.05,2.15936063,740,,,,,
36.8,7246,3,26416,0.05,2.26437809,744,,,,,
37.2,7256,3,26583,0.05,2.1936097400000003,748,,,,,
37.34,7264,3,26745,0.05,2.1670035100000002,752,,,,,
37.28,7271,3,26884,0.05,2.2425116899999997,756,,,,,
37.44,7277,3,27031,0.05,2.22443746,760,,,,,
37.18,7284,3,27180,0.05,2.3557641,764,,,,,
37.36,7291,3,27323,0.05,2.28884064,768,,,,,
37.16,7297,3,27458,0.05,2.3604157,772,,,,,
36.91,7303,3,27589,0.05,2.4282106299999997,776,,,,,
36.44,7308,3,27707,0.05,2.4768729,780,,,,,
36.13,7316,3,27862,0.05,2.59319158,784,,,,,
36.04,7321,3,28023,0.05,2.53582683,788,,,,,
36.02,7327,3,28153,0.05,2.5318220499999997,792,,,,,
35.73,7332,3,28272,0.05,2.5941179899999995,796,,,,,
35.52,7338,3,28399,0.05,2.4858168500000004,800,,,,,
35.57,7344,3,28540,0.05,2.5590167600000004,804,,,,,
35.83,7352,3,28698,0.05,2.47994751,808,,,,,
35.91,7359,3,28849,0.05,2.41777122,812,,,,,
35.83,7364,3,29004,0.05,2.3670889799999997,816,,,,,
